,veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
56665,16200,0.596851472,0,0,0,SEDAN,3,M,A,5
56666,10000,0.804928131,0,0,0,UTE,3,F,B,4
56667,17700,0.38329911,0,0,0,SEDAN,2,F,C,5
56668,4600,0.999315537,0,0,0,PANVN,4,M,E,3
56669,19000,0.194387406,0,0,0,SEDAN,2,F,B,3
56670,4100,0.194387406,0,0,0,HBACK,4,M,C,2
56671,34200,0.27652293,0,0,0,HBACK,2,F,A,1
56672,26400,0.194387406,0,0,0,STNWG,2,F,E,4
56673,4400,0.199863108,0,0,0,SEDAN,4,F,D,6
56674,17600,0.194387406,0,0,0,HBACK,1,M,E,6
56675,27800,0.194387406,0,0,0,STNWG,3,F,C,5
56676,13300,0.194387406,0,0,0,HBACK,4,F,C,4
56677,9700,0.194387406,0,0,0,SEDAN,3,F,D,3
56678,31000,0.194387406,0,0,0,UTE,2,F,F,2
56679,18800,0.709103354,0,0,0,SEDAN,2,M,C,4
56680,15100,0.97467488,0,0,0,SEDAN,3,F,B,4
56681,13000,0.199863108,0,0,0,SEDAN,2,F,A,3
56682,14600,0.804928131,0,0,0,SEDAN,3,F,C,6
56683,9200,0.194387406,0,0,0,HBACK,3,F,C,6
56684,18200,0.802190281,0,0,0,SEDAN,2,F,A,2
56685,3900,0.999315537,0,0,0,STNWG,4,F,B,6
56686,7400,0.498288843,0,0,0,SEDAN,4,M,B,2
56687,15200,0.97467488,0,0,0,HDTOP,3,F,F,2
56688,9700,0.79945243,1,1,5186,HBACK,3,M,C,2
56689,9400,0.194387406,0,0,0,SEDAN,3,F,A,4
56690,15500,0.79945243,0,0,0,SEDAN,3,F,C,5
56691,19300,0.79945243,1,1,440.54,STNWG,4,M,E,3
56692,17500,0.073921971,0,0,0,HBACK,2,F,A,3
56693,12200,0.199863108,0,0,0,STNWG,4,M,E,4
56694,12900,0.221765914,0,0,0,SEDAN,3,F,D,5
56695,7200,0.41615332,0,0,0,SEDAN,4,M,B,3
56696,8100,0.194387406,0,0,0,SEDAN,3,F,B,5
56697,18700,0.991101985,0,0,0,SEDAN,2,F,C,6
56698,11800,0.221765914,0,0,0,STNWG,3,M,C,2
56699,13500,0.284736482,0,0,0,HBACK,1,M,C,5
56700,8900,0.131416838,0,0,0,UTE,4,F,B,3
56701,15000,0.199863108,0,0,0,HBACK,2,F,D,4
56702,18500,0.199863108,0,0,0,SEDAN,1,F,C,2
56703,26700,0.665297741,1,1,200,SEDAN,1,M,C,3
56704,12000,0.722792608,0,0,0,HBACK,2,F,C,4
56705,18800,0.197125257,0,0,0,STNWG,3,F,A,4
56706,10900,0.594113621,0,0,0,COUPE,4,F,E,4
56707,4700,0.183436003,1,1,955.2099991,PANVN,4,F,A,3
56708,28800,0.101300479,0,0,0,STNWG,3,M,A,5
56709,29800,0.197125257,0,0,0,STNWG,2,F,D,4
56710,17600,0.971937029,1,1,200,HBACK,2,F,B,2
56711,17900,0.197125257,0,0,0,SEDAN,2,F,C,3
56712,8000,0.101300479,0,0,0,STNWG,4,F,B,3
56713,19900,0.197125257,0,0,0,STNWG,3,M,C,6
56714,4700,0.101300479,0,0,0,SEDAN,4,F,C,3
56715,29200,0.101300479,0,0,0,STNWG,1,F,F,2
56716,10600,0.722792608,0,0,0,SEDAN,3,F,C,3
56717,6500,0.413415469,0,0,0,HBACK,3,F,C,2
56718,46100,0.024640657,0,0,0,STNWG,1,M,B,4
56719,16300,0.580424367,0,0,0,SEDAN,2,F,B,1
56720,55530,0.525667351,0,0,0,STNWG,1,F,D,2
56721,6900,0.804928131,0,0,0,HBACK,4,F,C,4
56722,23300,0.197125257,0,0,0,MIBUS,3,F,A,3
56723,25200,0.024640657,0,0,0,UTE,3,M,A,1
56724,27100,0.295687885,0,0,0,UTE,2,M,B,3
56725,19020,0.681724846,0,0,0,TRUCK,1,F,E,5
56726,13000,0.665297741,0,0,0,HBACK,1,M,A,3
56727,12900,0.804928131,0,0,0,SEDAN,3,M,C,4
56728,35200,0.596851472,0,0,0,UTE,2,M,F,3
56729,24400,0.284736482,0,0,0,STNWG,2,F,E,4
56730,14400,0.802190281,0,0,0,STNWG,4,F,F,2
56731,38300,0.750171116,1,1,554.5499992,STNWG,2,F,F,3
56732,3100,0.97467488,0,0,0,HBACK,4,M,F,6
56733,32200,0.199863108,0,0,0,STNWG,1,F,A,4
56734,24900,0.199863108,0,0,0,STNWG,3,F,D,2
56735,14600,0.164271047,0,0,0,HBACK,1,F,D,4
56736,14200,0.197125257,0,0,0,SEDAN,2,F,C,3
56737,9900,0.194387406,0,0,0,UTE,4,M,B,5
56738,7200,0.147843943,0,0,0,HBACK,4,F,B,6
56739,39200,0.273785079,0,0,0,UTE,1,F,C,4
56740,3900,0.79945243,0,0,0,SEDAN,4,F,B,5
56741,7400,0.199863108,0,0,0,HBACK,4,M,C,2
56742,6200,0.596851472,1,1,353.77,PANVN,4,F,B,2
56743,13300,0.632443532,0,0,0,SEDAN,3,F,A,3
56744,8100,0.27652293,0,0,0,HBACK,3,M,A,2
56745,17500,0.101300479,0,0,0,STNWG,4,F,C,4
56746,13000,0.101300479,0,0,0,HBACK,3,F,A,4
56747,16400,0.79945243,0,0,0,HBACK,2,M,A,2
56748,10300,0.665297741,0,0,0,HBACK,2,F,C,1
56749,6100,0.199863108,0,0,0,SEDAN,4,F,A,2
56750,15300,0.199863108,0,0,0,STNWG,4,M,D,2
56751,3400,0.596851472,0,0,0,PANVN,4,M,B,5
56752,73510,0.079397673,0,0,0,STNWG,1,F,D,3
56753,8900,0.199863108,0,0,0,HBACK,3,M,A,2
56754,13600,0.199863108,0,0,0,SEDAN,2,F,A,5
56755,40800,0.79945243,0,0,0,STNWG,2,F,F,2
56756,3100,0.199863108,0,0,0,HBACK,4,M,C,4
56757,21000,0.197125257,0,0,0,STNWG,2,F,D,3
56758,6800,0.197125257,0,0,0,SEDAN,4,F,A,3
56759,11900,0.97467488,0,0,0,HBACK,3,M,A,2
56760,14400,0.722792608,0,0,0,HBACK,2,F,A,6
56761,23700,0.098562628,0,0,0,SEDAN,2,F,B,1
56762,3500,0.197125257,0,0,0,SEDAN,4,F,A,2
56763,14500,0.197125257,0,0,0,SEDAN,2,F,B,5
56764,20600,0.665297741,0,0,0,HBACK,2,F,C,5
56765,39600,0.596851472,0,0,0,STNWG,1,F,A,4
56766,16100,0.197125257,0,0,0,STNWG,2,M,C,5
56767,18500,0.197125257,0,0,0,SEDAN,1,M,C,4
56768,4500,0.999315537,0,0,0,SEDAN,4,F,A,3
56769,9500,0.637919233,0,0,0,SEDAN,4,F,C,2
56770,33600,0.804928131,1,1,353.77,STNWG,2,M,A,2
56771,14300,0.197125257,0,0,0,HBACK,2,F,E,5
56772,31300,0.197125257,0,0,0,STNWG,1,M,A,3
56773,13600,0.197125257,0,0,0,TRUCK,2,M,C,3
56774,21400,0.197125257,0,0,0,STNWG,2,F,C,4
56775,26100,0.665297741,0,0,0,STNWG,3,M,F,2
56776,26600,0.999315537,0,0,0,TRUCK,3,M,E,1
56777,31900,0.197125257,0,0,0,HDTOP,2,M,E,4
56778,18400,0.662559891,0,0,0,HBACK,2,F,B,5
56779,5500,0.804928131,0,0,0,PANVN,4,M,C,6
56780,15300,0.194387406,0,0,0,SEDAN,2,F,D,6
56781,8800,0.596851472,0,0,0,HBACK,3,F,E,1
56782,4300,0.97467488,0,0,0,SEDAN,4,F,C,3
56783,24900,0.101300479,0,0,0,STNWG,2,M,C,2
56784,12900,0.714579055,0,0,0,HBACK,2,F,D,3
56785,12800,0.101300479,0,0,0,STNWG,4,M,F,2
56786,18000,0.281998631,0,0,0,SEDAN,3,M,B,2
56787,11300,0.024640657,0,0,0,STNWG,4,M,D,3
56788,11500,0.41615332,0,0,0,HBACK,3,F,B,4
56789,8100,0.27652293,0,0,0,HBACK,3,F,C,4
56790,10400,0.588637919,0,0,0,STNWG,3,F,A,4
56791,23200,0.284736482,0,0,0,SEDAN,1,M,C,1
56792,45200,0.098562628,0,0,0,STNWG,1,F,C,2
56793,21600,0.542094456,0,0,0,SEDAN,2,M,D,5
56794,9300,0.733744011,0,0,0,HBACK,3,F,D,3
56795,19200,0.596851472,1,1,200,SEDAN,1,F,C,4
56796,33000,0.665297741,0,0,0,TRUCK,2,M,F,2
56797,15200,0.97467488,0,0,0,UTE,4,M,C,4
56798,19500,0.665297741,0,0,0,SEDAN,2,M,C,4
56799,11700,0.596851472,1,1,6944.299988,TRUCK,3,M,C,4
56800,21700,0.714579055,0,0,0,SEDAN,1,M,E,4
56801,15100,0.97467488,0,0,0,SEDAN,3,M,D,5
56802,10100,0.5229295,1,1,2050.719994,STNWG,3,F,A,3
56803,27200,0.97467488,0,0,0,STNWG,3,M,F,4
56804,18600,0.596851472,0,0,0,SEDAN,1,F,D,1
56805,3700,0.722792608,0,0,0,SEDAN,4,F,B,5
56806,9500,0.596851472,0,0,0,SEDAN,4,F,C,2
56807,31200,0.34770705,0,0,0,COUPE,1,M,C,3
56808,43200,0.673511294,1,1,708.8099995,STNWG,1,F,B,3
56809,60200,0.284736482,0,0,0,SEDAN,2,F,A,5
56810,4700,0.380561259,0,0,0,SEDAN,4,F,A,2
56811,15990,0.596851472,0,0,0,HBACK,1,F,F,2
56812,29000,0.722792608,0,0,0,STNWG,2,F,B,4
56813,19900,0.008213552,0,0,0,STNWG,4,F,D,2
56814,8900,0.284736482,0,0,0,UTE,4,M,E,3
56815,7700,0.684462697,0,0,0,SEDAN,4,F,D,2
56816,23000,0.97467488,0,0,0,UTE,3,F,F,2
56817,22500,0.596851472,0,0,0,STNWG,2,M,E,5
56818,13300,0.958247776,1,1,5284.969986,HBACK,1,F,C,4
56819,18800,0.109514032,0,0,0,STNWG,4,F,D,5
56820,7300,0.665297741,0,0,0,SEDAN,4,F,A,1
56821,12800,0.596851472,0,0,0,HBACK,2,M,A,5
56822,40300,0.596851472,0,0,0,STNWG,2,F,D,2
56823,13200,0.27652293,0,0,0,HBACK,3,M,C,3
56824,10300,0.665297741,0,0,0,HBACK,2,M,C,4
56825,29600,0.27652293,0,0,0,SEDAN,4,M,C,2
56826,60100,0.681724846,0,0,0,STNWG,1,M,C,4
56827,18000,0.046543463,0,0,0,HBACK,1,M,B,2
56828,3900,0.722792608,0,0,0,SEDAN,4,F,C,6
56829,15600,0.722792608,0,0,0,HBACK,2,F,A,4
56830,15400,0.008213552,0,0,0,UTE,3,M,A,1
56831,11600,0.673511294,0,0,0,HBACK,3,F,B,4
56832,17600,0.991101985,0,0,0,HBACK,2,F,A,4
56833,27200,0.596851472,0,0,0,TRUCK,1,M,B,1
56834,12300,0.008213552,0,0,0,SEDAN,3,F,B,2
56835,8900,0.377823409,0,0,0,HBACK,3,F,B,1
56836,26100,0.665297741,0,0,0,STNWG,3,M,B,2
56837,14400,0.999315537,0,0,0,PANVN,3,M,B,3
56838,17600,0.27652293,0,0,0,SEDAN,2,F,C,5
56839,12100,0.380561259,0,0,0,STNWG,3,F,D,5
56840,38500,0.202600958,0,0,0,TRUCK,2,M,F,3
56841,11100,0.596851472,0,0,0,SEDAN,4,F,A,4
56842,23200,0.594113621,0,0,0,COUPE,2,F,C,1
56843,21900,0.008213552,0,0,0,SEDAN,2,M,B,2
56844,11500,0.662559891,1,1,200,HBACK,3,M,C,3
56845,27700,0.596851472,0,0,0,STNWG,1,F,C,1
56846,11500,0.098562628,0,0,0,SEDAN,3,M,D,3
56847,12100,0.97467488,0,0,0,HBACK,2,F,F,5
56848,21300,0.722792608,0,0,0,UTE,3,M,D,4
56849,26300,0.722792608,0,0,0,STNWG,3,F,D,3
56850,30300,0.098562628,0,0,0,STNWG,1,F,A,5
56851,9900,0.722792608,0,0,0,UTE,4,M,A,2
56852,3100,0.402464066,0,0,0,HBACK,4,F,C,5
56853,13000,0.662559891,1,1,3226.779999,HBACK,1,M,B,4
56854,23000,0.588637919,0,0,0,HDTOP,3,F,D,3
56855,45000,0.596851472,0,0,0,TRUCK,1,M,B,3
56856,19300,0.413415469,0,0,0,STNWG,4,F,B,3
56857,10400,0.596851472,0,0,0,SEDAN,3,M,C,1
56858,6800,0.596851472,1,1,897.25,STNWG,4,M,D,6
56859,41100,0.988364134,1,1,2421.549995,STNWG,2,M,A,3
56860,11900,0.583162218,0,0,0,SEDAN,3,F,D,1
56861,14100,0.596851472,0,0,0,SEDAN,2,F,D,1
56862,56330,0.596851472,0,0,0,STNWG,1,M,A,1
56863,33300,0.621492129,0,0,0,SEDAN,1,F,A,3
56864,33800,0.97467488,0,0,0,UTE,2,M,E,6
56865,20200,0.010951403,0,0,0,HBACK,2,F,B,1
56866,34800,0.041067762,0,0,0,STNWG,2,F,A,2
56867,12600,0.97467488,0,0,0,STNWG,3,F,D,2
56868,18000,0.988364134,0,0,0,STNWG,2,M,B,2
56869,8600,0.999315537,0,0,0,SEDAN,4,F,E,5
56870,16353,0.008213552,0,0,0,HBACK,1,F,B,2
56871,25500,0.446269678,0,0,0,STNWG,3,M,C,4
56872,15700,0.928131417,0,0,0,HBACK,2,F,B,3
56873,20000,0.97467488,0,0,0,SEDAN,2,F,C,4
56874,9900,0.97467488,1,1,200,HBACK,3,F,C,3
56875,15990,0.594113621,0,0,0,HBACK,1,F,B,2
56876,3900,0.97467488,1,1,200,HBACK,4,F,A,3
56877,15400,0.336755647,0,0,0,HBACK,2,F,A,4
56878,10100,0.45174538,0,0,0,HBACK,2,F,A,4
56879,12700,0.993839836,0,0,0,SEDAN,3,M,A,3
56880,10700,0.024640657,0,0,0,HDTOP,4,M,F,2
56881,16600,0.971937029,0,0,0,HBACK,2,F,C,3
56882,17900,0.895277207,0,0,0,STNWG,2,F,C,3
56883,15200,0.97467488,0,0,0,HBACK,1,F,B,3
56884,8200,0.402464066,0,0,0,SEDAN,4,M,C,3
56885,15400,0.024640657,0,0,0,PANVN,3,M,B,3
56886,18700,0.991101985,0,0,0,SEDAN,2,F,C,3
56887,7500,0.336755647,0,0,0,HBACK,4,F,B,1
56888,16100,0.594113621,0,0,0,SEDAN,2,F,C,3
56889,29700,0.191649555,0,0,0,SEDAN,2,M,C,6
56890,15400,0.024640657,0,0,0,SEDAN,3,F,D,1
56891,18200,0.191649555,0,0,0,SEDAN,2,F,C,6
56892,19900,0.807665982,0,0,0,SEDAN,1,F,D,4
56893,9700,0.191649555,0,0,0,SEDAN,3,F,C,6
56894,14200,0.191649555,0,0,0,STNWG,2,M,D,5
56895,8300,0.032854209,0,0,0,HBACK,4,F,C,5
56896,19200,0.191649555,0,0,0,SEDAN,2,M,E,6
56897,24500,0.191649555,0,0,0,SEDAN,1,F,C,4
56898,17500,0.807665982,0,0,0,SEDAN,2,M,A,2
56899,20990,0.484599589,0,0,0,SEDAN,1,F,B,4
56900,44800,0.191649555,0,0,0,STNWG,1,F,C,5
56901,13000,0.191649555,0,0,0,SEDAN,3,M,C,6
56902,8100,0.807665982,0,0,0,SEDAN,3,F,D,6
56903,17500,0.191649555,0,0,0,SEDAN,2,F,B,4
56904,7100,0.191649555,0,0,0,SEDAN,4,F,A,4
56905,28900,0.013689254,0,0,0,SEDAN,1,F,B,4
56906,9300,0.191649555,0,0,0,UTE,4,F,D,6
56907,6600,0.191649555,0,0,0,SEDAN,4,F,C,5
56908,57600,0.098562628,0,0,0,MCARA,2,F,C,5
56909,15000,0.807665982,0,0,0,SEDAN,3,F,C,2
56910,26200,0.752908967,0,0,0,STNWG,2,M,C,2
56911,5400,0.191649555,0,0,0,HBACK,4,F,B,5
56912,16700,0.594113621,1,1,1810.049999,TRUCK,3,F,C,1
56913,45800,0.191649555,0,0,0,STNWG,1,F,A,3
56914,12600,0.008213552,0,0,0,HBACK,1,F,A,4
56915,4600,0.191649555,0,0,0,HBACK,4,F,E,6
56916,5800,0.191649555,0,0,0,SEDAN,4,F,D,6
56917,14900,0.594113621,1,1,1961.799999,HBACK,1,F,C,1
56918,3900,0.533880904,0,0,0,STNWG,4,M,D,4
56919,4900,0.449007529,0,0,0,HBACK,4,F,A,5
56920,12500,0.191649555,0,0,0,STNWG,4,F,C,3
56921,7800,0.97467488,0,0,0,HBACK,3,F,C,2
56922,8900,0.191649555,0,0,0,SEDAN,3,F,E,4
56923,46400,0.191649555,0,0,0,STNWG,1,F,D,4
56924,20990,0.807665982,0,0,0,HBACK,1,M,A,4
56925,15400,0.364134155,0,0,0,STNWG,4,F,B,3
56926,3700,0.191649555,0,0,0,HBACK,4,F,D,6
56927,5400,0.191649555,0,0,0,HBACK,4,M,A,4
56928,43400,0.191649555,0,0,0,COUPE,2,M,C,5
56929,7100,0.191649555,0,0,0,SEDAN,4,F,C,5
56930,17000,0.191649555,0,0,0,MIBUS,3,M,B,2
56931,9300,0.191649555,0,0,0,UTE,4,M,F,4
56932,17100,0.005475702,0,0,0,SEDAN,2,F,A,4
56933,7800,0.191649555,0,0,0,HBACK,3,F,A,4
56934,7800,0.191649555,0,0,0,HBACK,3,F,A,4
56935,7800,0.191649555,0,0,0,HBACK,3,F,B,3
56936,41700,0.774811773,0,0,0,STNWG,2,F,D,3
56937,19700,0.191649555,0,0,0,SEDAN,2,F,C,5
56938,11500,0.191649555,0,0,0,SEDAN,3,F,C,3
56939,13500,0.191649555,0,0,0,HBACK,1,F,D,6
56940,12900,0.024640657,0,0,0,SEDAN,3,M,B,1
56941,4200,0.098562628,0,0,0,HBACK,4,F,D,1
56942,11200,0.191649555,0,0,0,SEDAN,3,M,D,4
56943,18100,0.024640657,0,0,0,TRUCK,4,F,F,2
56944,9900,0.191649555,0,0,0,SEDAN,4,M,B,3
56945,16400,0.594113621,0,0,0,SEDAN,2,F,C,3
56946,23200,0.191649555,0,0,0,STNWG,3,F,A,3
56947,5300,0.758384668,0,0,0,HBACK,4,M,B,3
56948,8200,0.202600958,0,0,0,PANVN,4,F,B,4
56949,17400,0.191649555,0,0,0,STNWG,4,M,D,3
56950,16700,0.807665982,0,0,0,HBACK,2,M,B,6
56951,23200,0.008213552,0,0,0,SEDAN,2,F,C,3
56952,22600,0.807665982,0,0,0,HBACK,1,M,A,3
56953,4600,0.807665982,0,0,0,SEDAN,4,M,A,6
56954,8200,0.594113621,0,0,0,HBACK,3,F,F,4
56955,12600,0.191649555,0,0,0,SEDAN,3,F,D,5
56956,8300,0.032854209,0,0,0,SEDAN,4,M,C,2
56957,10700,0.807665982,0,0,0,HBACK,4,F,B,4
56958,61200,0.97467488,0,0,0,STNWG,1,M,B,2
56959,4400,0.807665982,0,0,0,SEDAN,4,M,B,3
56960,3800,0.191649555,0,0,0,HBACK,4,M,A,5
56961,10300,0.191649555,0,0,0,SEDAN,3,F,A,3
56962,9400,0.191649555,0,0,0,SEDAN,3,F,D,4
56963,15300,0.191649555,0,0,0,SEDAN,2,F,C,3
56964,7900,0.191649555,0,0,0,SEDAN,4,F,A,3
56965,15500,0.807665982,0,0,0,HBACK,3,M,B,6
56966,14500,0.97467488,0,0,0,SEDAN,3,F,A,1
56967,9700,0.38329911,0,0,0,HBACK,3,F,A,4
56968,44800,0.191649555,0,0,0,STNWG,1,M,E,1
56969,41600,0.164271047,0,0,0,STNWG,1,M,D,4
56970,9500,0.191649555,0,0,0,UTE,3,M,D,4
56971,16000,0.262833676,1,1,1334.959999,STNWG,2,F,F,3
56972,3000,0.402464066,0,0,0,SEDAN,4,F,C,3
56973,7400,0.807665982,0,0,0,UTE,4,M,D,2
56974,11500,0.807665982,0,0,0,HBACK,3,M,A,5
56975,14000,0.262833676,0,0,0,HBACK,1,F,C,5
56976,18600,0.594113621,0,0,0,UTE,3,M,F,3
56977,14700,0.008213552,0,0,0,HBACK,2,F,C,4
56978,18500,0.97467488,0,0,0,SEDAN,2,F,C,3
56979,7700,0.164271047,0,0,0,HBACK,3,F,A,1
56980,21500,0.024640657,0,0,0,STNWG,4,M,C,4
56981,7900,0.262833676,0,0,0,HBACK,4,F,B,4
56982,17900,0.97467488,0,0,0,HBACK,2,F,A,4
56983,32200,0.895277207,0,0,0,STNWG,1,M,B,4
56984,10500,0.008213552,0,0,0,COUPE,4,M,A,4
56985,12900,0.895277207,0,0,0,SEDAN,3,F,E,3
56986,14800,0.262833676,0,0,0,HBACK,1,M,C,1
56987,31440,0.262833676,0,0,0,STNWG,1,F,B,1
56988,22800,0.991101985,1,1,353.77,SEDAN,2,F,B,3
56989,10200,0.720054757,1,1,3016.57,HBACK,4,F,A,3
56990,14100,0.793976728,0,0,0,HBACK,2,F,C,3
56991,8400,0.895277207,0,0,0,HBACK,3,F,E,6
56992,13600,0.999315537,0,0,0,HBACK,2,M,A,4
56993,19900,0.594113621,0,0,0,HDTOP,3,F,D,4
56994,40990,0.585900068,0,0,0,UTE,1,M,A,3
56995,10400,0.804928131,0,0,0,HBACK,2,F,C,4
56996,14900,0.895277207,0,0,0,SEDAN,2,M,C,4
56997,7100,0.594113621,0,0,0,SEDAN,4,F,B,4
56998,21100,0.005475702,0,0,0,SEDAN,2,M,C,3
56999,16800,0.251882272,0,0,0,HBACK,1,F,C,3
57000,28400,0.191649555,0,0,0,STNWG,3,F,A,3
57001,14900,0.687200548,0,0,0,HDTOP,3,F,C,4
57002,52700,0.380561259,0,0,0,STNWG,2,M,C,5
57003,31700,0.97467488,0,0,0,STNWG,1,F,A,4
57004,6400,0.991101985,0,0,0,UTE,4,M,F,3
57005,33400,0.449007529,1,1,928.539999,SEDAN,1,F,C,4
57006,15000,0.583162218,0,0,0,HBACK,1,F,B,5
57007,30000,0.254620123,0,0,0,TRUCK,1,M,D,1
57008,11700,0.97467488,0,0,0,STNWG,3,F,A,4
57009,27300,0.262833676,0,0,0,UTE,3,F,C,5
57010,22100,0.030116359,0,0,0,SEDAN,1,F,C,2
57011,35200,0.583162218,0,0,0,SEDAN,1,M,D,5
57012,38300,0.991101985,0,0,0,STNWG,2,F,B,4
57013,19100,0.24366872,0,0,0,HBACK,2,F,B,6
57014,14600,0.262833676,0,0,0,HBACK,1,M,B,4
57015,13800,0.254620123,0,0,0,HBACK,1,F,C,1
57016,14700,0.079397673,0,0,0,HBACK,1,F,A,1
57017,19700,0.662559891,0,0,0,STNWG,4,M,F,2
57018,27100,0.892539357,0,0,0,STNWG,2,F,E,5
57019,30800,0.991101985,1,1,1907.599999,STNWG,2,M,A,6
57020,20200,0.262833676,0,0,0,SEDAN,2,M,E,4
57021,11600,0.876112252,0,0,0,HBACK,3,F,C,3
57022,20500,0.991101985,0,0,0,HDTOP,3,F,D,2
57023,18300,0.262833676,0,0,0,HBACK,1,F,C,2
57024,18500,0.991101985,0,0,0,SEDAN,2,F,B,3
57025,32800,0.889801506,0,0,0,STNWG,1,F,B,2
57026,15600,0.262833676,0,0,0,STNWG,4,M,F,5
57027,29900,0.843258042,0,0,0,UTE,1,F,D,5
57028,7700,0.246406571,0,0,0,HBACK,3,F,C,5
57029,38800,0.262833676,0,0,0,TRUCK,2,M,C,1
57030,16800,0.991101985,0,0,0,SEDAN,2,F,C,4
57031,7000,0.008213552,0,0,0,HBACK,4,M,B,3
57032,26500,0.895277207,0,0,0,UTE,2,M,C,6
57033,24200,0.262833676,0,0,0,STNWG,3,M,F,2
57034,56900,0.895277207,0,0,0,STNWG,2,F,A,4
57035,13700,0.895277207,0,0,0,HBACK,1,F,C,4
57036,10700,0.971937029,0,0,0,HBACK,2,F,C,4
57037,11700,0.895277207,0,0,0,SEDAN,3,F,C,2
57038,21100,0.167008898,0,0,0,UTE,3,M,C,3
57039,3700,0.895277207,0,0,0,HBACK,4,F,B,4
57040,15700,0.262833676,0,0,0,HBACK,1,F,B,5
57041,9300,0.262833676,0,0,0,SEDAN,3,F,C,6
57042,19000,0.257357974,0,0,0,SEDAN,1,F,B,4
57043,17400,0.194387406,0,0,0,HBACK,2,F,F,3
57044,9500,0.402464066,0,0,0,SEDAN,3,M,D,2
57045,22400,0.895277207,1,1,2768.629997,UTE,2,M,D,5
57046,9400,0.27652293,0,0,0,STNWG,4,M,C,2
57047,4200,0.251882272,0,0,0,SEDAN,4,F,C,3
57048,43490,0.254620123,0,0,0,UTE,1,F,D,3
57049,18800,0.232717317,0,0,0,SEDAN,2,F,A,4
57050,16700,0.027378508,0,0,0,TRUCK,1,M,E,4
57051,11800,0.722792608,0,0,0,SEDAN,3,M,C,4
57052,19900,0.402464066,0,0,0,STNWG,4,F,B,2
57053,32100,0.971937029,0,0,0,STNWG,1,F,C,2
57054,9100,0.257357974,0,0,0,SEDAN,4,M,A,4
57055,20400,0.380561259,0,0,0,UTE,2,F,A,5
57056,11800,0.725530459,0,0,0,HBACK,4,F,B,4
57057,12200,0.052019165,0,0,0,HBACK,3,F,A,2
57058,20200,0.331279945,0,0,0,HDTOP,3,M,F,2
57059,14200,0.260095825,0,0,0,HBACK,1,F,A,3
57060,5800,0.027378508,0,0,0,COUPE,4,F,C,2
57061,27500,0.262833676,0,0,0,STNWG,3,F,D,4
57062,12200,0.380561259,0,0,0,SEDAN,3,F,D,6
57063,31500,0.262833676,0,0,0,STNWG,2,F,C,2
57064,27700,0.402464066,0,0,0,STNWG,3,F,A,3
57065,13300,0.971937029,0,0,0,HBACK,1,F,A,1
57066,10200,0.027378508,0,0,0,SEDAN,3,M,E,3
57067,7000,0.027378508,0,0,0,HBACK,4,M,B,2
57068,19300,0.895277207,1,1,353.77,HBACK,2,F,A,1
57069,15700,0.098562628,0,0,0,STNWG,3,F,A,1
57070,5100,0.098562628,0,0,0,SEDAN,4,F,C,4
57071,13990,0.722792608,0,0,0,HBACK,1,M,A,4
57072,15000,0.010951403,0,0,0,SEDAN,2,M,C,1
57073,9900,0.892539357,0,0,0,SEDAN,3,F,A,3
57074,54500,0.892539357,0,0,0,STNWG,1,M,C,3
57075,7000,0.098562628,0,0,0,SEDAN,4,F,A,5
57076,27500,0.095824778,0,0,0,STNWG,3,M,B,4
57077,32900,0.410677618,0,0,0,STNWG,2,F,D,3
57078,4300,0.895277207,0,0,0,HBACK,4,F,C,5
57079,31900,0.618754278,0,0,0,STNWG,3,M,C,5
57080,13000,0.098562628,0,0,0,HBACK,3,F,C,3
57081,19700,0.27652293,0,0,0,STNWG,3,M,A,1
57082,20990,0.999315537,1,1,353.77,HBACK,1,M,A,6
57083,15100,0.27652293,0,0,0,HDTOP,4,M,C,2
57084,10600,0.038329911,0,0,0,SEDAN,3,F,C,4
57085,12800,0.988364134,0,0,0,MIBUS,4,F,A,3
57086,28200,0.336755647,0,0,0,STNWG,2,M,C,2
57087,13700,0.722792608,0,0,0,STNWG,4,F,F,2
57088,25300,0.895277207,0,0,0,UTE,2,M,C,3
57089,13800,0.402464066,0,0,0,STNWG,4,M,C,3
57090,33900,0.098562628,0,0,0,STNWG,2,F,A,3
57091,3700,0.325804244,0,0,0,HBACK,4,F,C,5
57092,56330,0.262833676,0,0,0,STNWG,1,F,A,4
57093,14300,0.098562628,0,0,0,HBACK,1,F,B,4
57094,15300,0.402464066,0,0,0,SEDAN,3,F,A,4
57095,19700,0.052019165,0,0,0,STNWG,4,F,A,6
57096,37000,0.254620123,0,0,0,STNWG,1,F,B,3
57097,13300,0.380561259,0,0,0,STNWG,4,F,E,2
57098,41800,0.361396304,0,0,0,STNWG,2,F,D,2
57099,21990,0.722792608,0,0,0,SEDAN,1,F,A,3
57100,20900,0.618754278,0,0,0,UTE,3,M,F,2
57101,8300,0.720054757,0,0,0,HBACK,3,F,A,4
57102,14200,0.618754278,0,0,0,HBACK,2,F,A,2
57103,4400,0.098562628,0,0,0,SEDAN,4,F,B,2
57104,20500,0.895277207,0,0,0,STNWG,3,M,D,4
57105,13300,0.596851472,0,0,0,SEDAN,3,F,D,3
57106,13000,0.999315537,0,0,0,HBACK,2,F,C,2
57107,27100,0.971937029,0,0,0,STNWG,3,F,B,3
